Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
264¿Identifier¿¿v36¿¿¿¿¿Identifier
265¿Identifier¿¿epilog¿¿¿{"start":{"line":40,"column":5},"end":{"line":40,"column":11}}¿¿Identifier
266¿Literal¿string¿¿'©2016 - Abbey Hawk Sparrow'¿¿{"start":{"line":40,"column":12},"end":{"line":40,"column":40}}¿¿Literal
267¿ExpressionStatement¿¿¿¿¿{"start":{"line":7,"column":0},"end":{"line":40,"column":42}}¿¿ExpressionStatement
268¿Identifier¿¿v37¿¿¿¿¿Identifier
269¿ExpressionStatement¿¿¿¿¿{"start":{"line":41,"column":0},"end":{"line":41,"column":18}}¿¿ExpressionStatement
270¿AssignmentExpression¿=¿¿¿¿{"start":{"line":41,"column":0},"end":{"line":41,"column":17}}¿¿AssignmentExpression
271¿Identifier¿¿argv¿¿¿{"start":{"line":41,"column":0},"end":{"line":41,"column":4}}¿¿Identifier
272¿MemberExpression¿¿¿¿¿{"start":{"line":41,"column":7},"end":{"line":41,"column":17}}¿¿MemberExpression
273¿Identifier¿¿yargs¿¿¿{"start":{"line":41,"column":7},"end":{"line":41,"column":12}}¿¿Identifier
274¿Identifier¿¿argv¿¿¿{"start":{"line":41,"column":13},"end":{"line":41,"column":17}}¿¿Identifier
275¿VariableDeclarator¿¿v38¿¿¿¿¿VariableDeclarator
276¿MemberExpression¿¿¿¿¿{"start":{"line":42,"column":13},"end":{"line":42,"column":19}}¿¿MemberExpression
277¿Identifier¿¿argv¿¿¿{"start":{"line":42,"column":13},"end":{"line":42,"column":17}}¿¿Identifier
278¿Identifier¿¿_¿¿¿{"start":{"line":42,"column":18},"end":{"line":42,"column":19}}¿¿Identifier
279¿VariableDeclarator¿¿action¿¿¿{"start":{"line":42,"column":4},"end":{"line":42,"column":27}}¿¿VariableDeclarator
280¿CallExpression¿¿¿¿¿{"start":{"line":42,"column":13},"end":{"line":42,"column":27}}¿¿CallExpression
281¿MemberExpression¿¿¿¿¿{"start":{"line":42,"column":13},"end":{"line":42,"column":25}}¿¿MemberExpression
282¿Identifier¿¿v38¿¿¿¿¿Identifier
283¿Identifier¿¿shift¿¿¿{"start":{"line":42,"column":20},"end":{"line":42,"column":25}}¿¿Identifier
284¿VariableDeclarator¿¿v39¿¿¿¿¿VariableDeclarator
285¿MemberExpression¿¿¿¿¿{"start":{"line":43,"column":13},"end":{"line":43,"column":19}}¿¿MemberExpression
286¿Identifier¿¿argv¿¿¿{"start":{"line":43,"column":13},"end":{"line":43,"column":17}}¿¿Identifier
287¿Identifier¿¿_¿¿¿{"start":{"line":43,"column":18},"end":{"line":43,"column":19}}¿¿Identifier
288¿VariableDeclarator¿¿target¿¿¿{"start":{"line":43,"column":4},"end":{"line":43,"column":25}}¿¿VariableDeclarator
289¿CallExpression¿¿¿¿¿{"start":{"line":43,"column":13},"end":{"line":43,"column":25}}¿¿CallExpression
290¿MemberExpression¿¿¿¿¿{"start":{"line":43,"column":13},"end":{"line":43,"column":23}}¿¿MemberExpression
291¿Identifier¿¿v39¿¿¿¿¿Identifier
292¿Identifier¿¿pop¿¿¿{"start":{"line":43,"column":20},"end":{"line":43,"column":23}}¿¿Identifier
293¿VariableDeclarator¿¿ftp¿¿¿{"start":{"line":44,"column":4},"end":{"line":44,"column":7}}¿¿VariableDeclarator
294¿VariableDeclarator¿¿request¿¿¿{"start":{"line":45,"column":4},"end":{"line":45,"column":11}}¿¿VariableDeclarator
295¿SwitchStatement¿¿¿¿¿{"start":{"line":46,"column":0},"end":{"line":241,"column":1}}¿¿SwitchStatement
296¿Identifier¿¿action¿¿¿{"start":{"line":46,"column":7},"end":{"line":46,"column":13}}¿¿Identifier
297¿SwitchCase¿¿¿¿¿{"start":{"line":47,"column":1},"end":{"line":67,"column":8}}¿¿SwitchCase
298¿Literal¿string¿¿'image'¿¿{"start":{"line":47,"column":6},"end":{"line":47,"column":13}}¿¿Literal
299¿VariableDeclarator¿¿options¿¿¿{"start":{"line":48,"column":6},"end":{"line":50,"column":3}}¿¿VariableDeclarator
300¿ObjectExpression¿¿¿¿¿¿¿ObjectExpression
301¿ExpressionStatement¿¿¿¿¿{"start":{"line":48,"column":6},"end":{"line":50,"column":3}}¿¿ExpressionStatement
302¿AssignmentExpression¿=¿¿¿¿{"start":{"line":48,"column":6},"end":{"line":50,"column":3}}¿¿AssignmentExpression
303¿MemberExpression¿¿¿¿¿{"start":{"line":48,"column":6},"end":{"line":50,"column":3}}¿¿MemberExpression
304¿Identifier¿¿options¿¿¿{"start":{"line":48,"column":6},"end":{"line":48,"column":13}}¿¿Identifier
305¿Identifier¿¿filepath¿¿¿{"start":{"line":49,"column":3},"end":{"line":49,"column":11}}¿¿Identifier
306¿Identifier¿¿target¿¿¿{"start":{"line":49,"column":13},"end":{"line":49,"column":19}}¿¿Identifier
307¿VariableDeclarator¿¿v40¿¿¿¿¿VariableDeclarator
308¿MemberExpression¿¿¿¿¿{"start":{"line":51,"column":5},"end":{"line":51,"column":11}}¿¿MemberExpression
309¿Identifier¿¿argv¿¿¿{"start":{"line":51,"column":5},"end":{"line":51,"column":9}}¿¿Identifier
310¿Identifier¿¿a¿¿¿{"start":{"line":51,"column":10},"end":{"line":51,"column":11}}¿¿Identifier
311¿IfStatement¿¿¿¿¿{"start":{"line":51,"column":2},"end":{"line":51,"column":39}}¿¿IfStatement
312¿Identifier¿¿v40¿¿¿¿¿Identifier
313¿VariableDeclarator¿¿v41¿¿¿¿¿VariableDeclarator
314¿MemberExpression¿¿¿¿¿{"start":{"line":51,"column":32},"end":{"line":51,"column":38}}¿¿MemberExpression
315¿Identifier¿¿argv¿¿¿{"start":{"line":51,"column":32},"end":{"line":51,"column":36}}¿¿Identifier
316¿Identifier¿¿a¿¿¿{"start":{"line":51,"column":37},"end":{"line":51,"column":38}}¿¿Identifier
317¿ExpressionStatement¿¿¿¿¿{"start":{"line":51,"column":13},"end":{"line":51,"column":39}}¿¿ExpressionStatement
318¿AssignmentExpression¿=¿¿¿¿{"start":{"line":51,"column":13},"end":{"line":51,"column":38}}¿¿AssignmentExpression
319¿MemberExpression¿¿¿¿¿{"start":{"line":51,"column":13},"end":{"line":51,"column":29}}¿¿MemberExpression
320¿Identifier¿¿options¿¿¿{"start":{"line":51,"column":13},"end":{"line":51,"column":20}}¿¿Identifier
321¿Identifier¿¿alphabet¿¿¿{"start":{"line":51,"column":21},"end":{"line":51,"column":29}}¿¿Identifier
322¿Identifier¿¿v41¿¿¿¿¿Identifier
323¿BlockStatement¿¿¿¿¿¿¿BlockStatement
324¿VariableDeclarator¿¿v42¿¿¿¿¿VariableDeclarator
325¿MemberExpression¿¿¿¿¿{"start":{"line":54,"column":12},"end":{"line":54,"column":26}}¿¿MemberExpression
326¿Identifier¿¿process¿¿¿{"start":{"line":54,"column":12},"end":{"line":54,"column":19}}¿¿Identifier
327¿Identifier¿¿stdout¿¿¿{"start":{"line":54,"column":20},"end":{"line":54,"column":26}}¿¿Identifier
328¿VariableDeclarator¿¿v43¿¿¿¿¿VariableDeclarator
329¿LogicalExpression¿&&¿¿¿¿{"start":{"line":53,"column":12},"end":{"line":54,"column":26}}¿¿LogicalExpression
330¿Identifier¿¿process¿¿¿{"start":{"line":53,"column":12},"end":{"line":53,"column":19}}¿¿Identifier
331¿Identifier¿¿v42¿¿¿¿¿Identifier
332¿VariableDeclarator¿¿v44¿¿¿¿¿VariableDeclarator
333¿MemberExpression¿¿¿¿¿{"start":{"line":55,"column":12},"end":{"line":55,"column":26}}¿¿MemberExpression
334¿Identifier¿¿process¿¿¿{"start":{"line":55,"column":12},"end":{"line":55,"column":19}}¿¿Identifier
335¿Identifier¿¿stdout¿¿¿{"start":{"line":55,"column":20},"end":{"line":55,"column":26}}¿¿Identifier
336¿VariableDeclarator¿¿v45¿¿¿¿¿VariableDeclarator
337¿MemberExpression¿¿¿¿¿{"start":{"line":55,"column":12},"end":{"line":55,"column":34}}¿¿MemberExpression
338¿Identifier¿¿v44¿¿¿¿¿Identifier
339¿Identifier¿¿columns¿¿¿{"start":{"line":55,"column":27},"end":{"line":55,"column":34}}¿¿Identifier
340¿VariableDeclarator¿¿v46¿¿¿¿¿VariableDeclarator
341¿LogicalExpression¿&&¿¿¿¿{"start":{"line":53,"column":12},"end":{"line":55,"column":34}}¿¿LogicalExpression
342¿Identifier¿¿v43¿¿¿¿¿Identifier
343¿Identifier¿¿v45¿¿¿¿¿Identifier
344¿IfStatement¿¿¿¿¿{"start":{"line":52,"column":8},"end":{"line":58,"column":9}}¿¿IfStatement
345¿Identifier¿¿v46¿¿¿¿¿Identifier
346¿VariableDeclarator¿¿v47¿¿¿¿¿VariableDeclarator
347¿MemberExpression¿¿¿¿¿{"start":{"line":57,"column":28},"end":{"line":57,"column":42}}¿¿MemberExpression
348¿Identifier¿¿process¿¿¿{"start":{"line":57,"column":28},"end":{"line":57,"column":35}}¿¿Identifier
349¿Identifier¿¿stdout¿¿¿{"start":{"line":57,"column":36},"end":{"line":57,"column":42}}¿¿Identifier
350¿VariableDeclarator¿¿v48¿¿¿¿¿VariableDeclarator
351¿MemberExpression¿¿¿¿¿{"start":{"line":57,"column":28},"end":{"line":57,"column":50}}¿¿MemberExpression
352¿Identifier¿¿v47¿¿¿¿¿Identifier
353¿Identifier¿¿columns¿¿¿{"start":{"line":57,"column":43},"end":{"line":57,"column":50}}¿¿Identifier
354¿ExpressionStatement¿¿¿¿¿{"start":{"line":57,"column":12},"end":{"line":57,"column":51}}¿¿ExpressionStatement
355¿AssignmentExpression¿=¿¿¿¿{"start":{"line":57,"column":12},"end":{"line":57,"column":50}}¿¿AssignmentExpression
356¿MemberExpression¿¿¿¿¿{"start":{"line":57,"column":12},"end":{"line":57,"column":25}}¿¿MemberExpression
357¿Identifier¿¿options¿¿¿{"start":{"line":57,"column":12},"end":{"line":57,"column":19}}¿¿Identifier
358¿Identifier¿¿width¿¿¿{"start":{"line":57,"column":20},"end":{"line":57,"column":25}}¿¿Identifier
359¿Identifier¿¿v48¿¿¿¿¿Identifier
360¿BlockStatement¿¿¿¿¿{"start":{"line":56,"column":9},"end":{"line":58,"column":9}}¿¿BlockStatement
361¿VariableDeclarator¿¿image¿¿¿{"start":{"line":59,"column":6},"end":{"line":59,"column":36}}¿¿VariableDeclarator
362¿NewExpression¿¿¿¿¿{"start":{"line":59,"column":14},"end":{"line":59,"column":36}}¿¿NewExpression
363¿MemberExpression¿¿¿¿¿{"start":{"line":59,"column":18},"end":{"line":59,"column":27}}¿¿MemberExpression
364¿Identifier¿¿art¿¿¿{"start":{"line":59,"column":18},"end":{"line":59,"column":21}}¿¿Identifier
365¿Identifier¿¿Image¿¿¿{"start":{"line":59,"column":22},"end":{"line":59,"column":27}}¿¿Identifier
366¿Identifier¿¿options¿¿¿{"start":{"line":59,"column":28},"end":{"line":59,"column":35}}¿¿Identifier
367¿VariableDeclarator¿¿v53¿¿¿¿¿VariableDeclarator
368¿FunctionExpression¿¿anon¿¿¿{"start":{"line":60,"column":14},"end":{"line":66,"column":3}}¿¿FunctionExpression
369¿Identifier¿¿err¿¿¿{"start":{"line":60,"column":23},"end":{"line":60,"column":26}}¿¿Identifier
370¿Identifier¿¿rendered¿¿¿{"start":{"line":60,"column":28},"end":{"line":60,"column":36}}¿¿Identifier
371¿VariableDeclarator¿¿v49¿¿¿¿¿VariableDeclarator
372¿MemberExpression¿¿¿¿¿{"start":{"line":61,"column":6},"end":{"line":61,"column":12}}¿¿MemberExpression
373¿Identifier¿¿argv¿¿¿{"start":{"line":61,"column":6},"end":{"line":61,"column":10}}¿¿Identifier
374¿Identifier¿¿o¿¿¿{"start":{"line":61,"column":11},"end":{"line":61,"column":12}}¿¿Identifier
375¿IfStatement¿¿¿¿¿{"start":{"line":61,"column":3},"end":{"line":65,"column":4}}¿¿IfStatement
376¿Identifier¿¿v49¿¿¿¿¿Identifier
377¿VariableDeclarator¿¿v50¿¿¿¿¿VariableDeclarator
378¿MemberExpression¿¿¿¿¿{"start":{"line":62,"column":17},"end":{"line":62,"column":23}}¿¿MemberExpression
379¿Identifier¿¿argv¿¿¿{"start":{"line":62,"column":17},"end":{"line":62,"column":21}}¿¿Identifier
380¿Identifier¿¿o¿¿¿{"start":{"line":62,"column":22},"end":{"line":62,"column":23}}¿¿Identifier
381¿VariableDeclarator¿¿v51¿¿¿¿¿VariableDeclarator
382¿CallExpression¿¿¿¿¿{"start":{"line":62,"column":4},"end":{"line":62,"column":34}}¿¿CallExpression
383¿MemberExpression¿¿¿¿¿{"start":{"line":62,"column":4},"end":{"line":62,"column":16}}¿¿MemberExpression
384¿Identifier¿¿fs¿¿¿{"start":{"line":62,"column":4},"end":{"line":62,"column":6}}¿¿Identifier
385¿Identifier¿¿writeFile¿¿¿{"start":{"line":62,"column":7},"end":{"line":62,"column":16}}¿¿Identifier
386¿Identifier¿¿v50¿¿¿¿¿Identifier
387¿Identifier¿¿rendered¿¿¿{"start":{"line":62,"column":25},"end":{"line":62,"column":33}}¿¿Identifier
388¿ExpressionStatement¿¿¿¿¿{"start":{"line":62,"column":4},"end":{"line":62,"column":35}}¿¿ExpressionStatement
389¿Identifier¿¿v51¿¿¿¿¿Identifier
390¿BlockStatement¿¿¿¿¿{"start":{"line":61,"column":13},"end":{"line":63,"column":4}}¿¿BlockStatement
391¿VariableDeclarator¿¿v52¿¿¿¿¿VariableDeclarator
392¿CallExpression¿¿¿¿¿{"start":{"line":64,"column":4},"end":{"line":64,"column":25}}¿¿CallExpression
393¿MemberExpression¿¿¿¿¿{"start":{"line":64,"column":4},"end":{"line":64,"column":15}}¿¿MemberExpression
394¿Identifier¿¿console¿¿¿{"start":{"line":64,"column":4},"end":{"line":64,"column":11}}¿¿Identifier
395¿Identifier¿¿log¿¿¿{"start":{"line":64,"column":12},"end":{"line":64,"column":15}}¿¿Identifier
396¿Identifier¿¿rendered¿¿¿{"start":{"line":64,"column":16},"end":{"line":64,"column":24}}¿¿Identifier
397¿ExpressionStatement¿¿¿¿¿{"start":{"line":64,"column":4},"end":{"line":64,"column":26}}¿¿ExpressionStatement
398¿Identifier¿¿v52¿¿¿¿¿Identifier
399¿BlockStatement¿¿¿¿¿{"start":{"line":63,"column":8},"end":{"line":65,"column":4}}¿¿BlockStatement
400¿BlockStatement¿¿¿¿¿{"start":{"line":60,"column":37},"end":{"line":66,"column":3}}¿¿BlockStatement
401¿VariableDeclarator¿¿v54¿¿¿¿¿VariableDeclarator
402¿CallExpression¿¿¿¿¿{"start":{"line":60,"column":2},"end":{"line":66,"column":4}}¿¿CallExpression
403¿MemberExpression¿¿¿¿¿{"start":{"line":60,"column":2},"end":{"line":60,"column":13}}¿¿MemberExpression
404¿Identifier¿¿image¿¿¿{"start":{"line":60,"column":2},"end":{"line":60,"column":7}}¿¿Identifier
405¿Identifier¿¿write¿¿¿{"start":{"line":60,"column":8},"end":{"line":60,"column":13}}¿¿Identifier
406¿Identifier¿¿v53¿¿¿¿¿Identifier
407¿ExpressionStatement¿¿¿¿¿{"start":{"line":60,"column":2},"end":{"line":66,"column":4}}¿¿ExpressionStatement
408¿Identifier¿¿v54¿¿¿¿¿Identifier
409¿BreakStatement¿¿¿¿¿{"start":{"line":67,"column":2},"end":{"line":67,"column":8}}¿¿BreakStatement
410¿SwitchCase¿¿¿¿¿{"start":{"line":68,"column":4},"end":{"line":174,"column":12}}¿¿SwitchCase
411¿Literal¿string¿¿'art'¿¿{"start":{"line":68,"column":9},"end":{"line":68,"column":14}}¿¿Literal
412¿VariableDeclarator¿¿v55¿¿¿¿¿VariableDeclarator
413¿LogicalExpression¿||¿¿¿¿{"start":{"line":69,"column":25},"end":{"line":69,"column":36}}¿¿LogicalExpression
414¿Identifier¿¿target¿¿¿{"start":{"line":69,"column":25},"end":{"line":69,"column":31}}¿¿Identifier
415¿Literal¿string¿¿''¿¿{"start":{"line":69,"column":34},"end":{"line":69,"column":36}}¿¿Literal
416¿VariableDeclarator¿¿parts¿¿¿{"start":{"line":69,"column":16},"end":{"line":69,"column":48}}¿¿VariableDeclarator
417¿CallExpression¿¿¿¿¿{"start":{"line":69,"column":24},"end":{"line":69,"column":48}}¿¿CallExpression
418¿MemberExpression¿¿¿¿¿{"start":{"line":69,"column":24},"end":{"line":69,"column":43}}¿¿MemberExpression
419¿Identifier¿¿v55¿¿¿¿¿Identifier
420¿Identifier¿¿split¿¿¿{"start":{"line":69,"column":38},"end":{"line":69,"column":43}}¿¿Identifier
421¿Literal¿string¿¿'/'¿¿{"start":{"line":69,"column":44},"end":{"line":69,"column":47}}¿¿Literal
422¿VariableDeclarator¿¿v56¿¿¿¿¿VariableDeclarator
423¿UnaryExpression¿!¿¿¿¿{"start":{"line":70,"column":15},"end":{"line":70,"column":23}}¿¿UnaryExpression
424¿Identifier¿¿request¿¿¿{"start":{"line":70,"column":16},"end":{"line":70,"column":23}}¿¿Identifier
425¿IfStatement¿¿¿¿¿{"start":{"line":70,"column":12},"end":{"line":70,"column":54}}¿¿IfStatement
426¿Identifier¿¿v56¿¿¿¿¿Identifier
427¿ExpressionStatement¿¿¿¿¿{"start":{"line":70,"column":25},"end":{"line":70,"column":54}}¿¿ExpressionStatement
428¿AssignmentExpression¿=¿¿¿¿{"start":{"line":70,"column":25},"end":{"line":70,"column":53}}¿¿AssignmentExpression
429¿Identifier¿¿request¿¿¿{"start":{"line":70,"column":25},"end":{"line":70,"column":32}}¿¿Identifier
430¿CallExpression¿¿¿¿¿{"start":{"line":70,"column":35},"end":{"line":70,"column":53}}¿¿CallExpression
431¿Identifier¿¿require¿¿¿{"start":{"line":70,"column":35},"end":{"line":70,"column":42}}¿¿Identifier
432¿Literal¿string¿¿'request'¿¿{"start":{"line":70,"column":43},"end":{"line":70,"column":52}}¿¿Literal
433¿BlockStatement¿¿¿¿¿¿¿BlockStatement
434¿VariableDeclarator¿¿page2List¿¿¿¿¿VariableDeclarator
435¿FunctionExpression¿¿anon¿¿¿{"start":{"line":72,"column":12},"end":{"line":89,"column":13}}¿¿FunctionExpression
436¿Identifier¿¿text¿¿¿{"start":{"line":72,"column":31},"end":{"line":72,"column":35}}¿¿Identifier
437¿Identifier¿¿base¿¿¿{"start":{"line":72,"column":37},"end":{"line":72,"column":41}}¿¿Identifier
438¿Identifier¿¿omit¿¿¿{"start":{"line":72,"column":43},"end":{"line":72,"column":47}}¿¿Identifier
439¿VariableDeclarator¿¿v57¿¿¿¿¿VariableDeclarator
440¿CallExpression¿¿¿¿¿{"start":{"line":73,"column":30},"end":{"line":73,"column":57}}¿¿CallExpression
441¿MemberExpression¿¿¿¿¿{"start":{"line":73,"column":30},"end":{"line":73,"column":40}}¿¿MemberExpression
442¿Identifier¿¿text¿¿¿{"start":{"line":73,"column":30},"end":{"line":73,"column":34}}¿¿Identifier
443¿Identifier¿¿match¿¿¿{"start":{"line":73,"column":35},"end":{"line":73,"column":40}}¿¿Identifier
444¿Literal¿object¿¿/<A(.*?)<\/A>/g¿¿{"start":{"line":73,"column":41},"end":{"line":73,"column":56}}¿¿Literal
445¿VariableDeclarator¿¿v61¿¿¿¿¿VariableDeclarator
446¿FunctionExpression¿¿anon¿¿¿{"start":{"line":73,"column":65},"end":{"line":75,"column":17}}¿¿FunctionExpression
447¿Identifier¿¿i¿¿¿{"start":{"line":73,"column":74},"end":{"line":73,"column":75}}¿¿Identifier
448¿VariableDeclarator¿¿v58¿¿¿¿¿VariableDeclarator
449¿CallExpression¿¿¿¿¿{"start":{"line":74,"column":27},"end":{"line":74,"column":41}}¿¿CallExpression
450¿MemberExpression¿¿¿¿¿{"start":{"line":74,"column":27},"end":{"line":74,"column":36}}¿¿MemberExpression
451¿Identifier¿¿i¿¿¿{"start":{"line":74,"column":27},"end":{"line":74,"column":28}}¿¿Identifier
452¿Identifier¿¿indexOf¿¿¿{"start":{"line":74,"column":29},"end":{"line":74,"column":36}}¿¿Identifier
453¿Literal¿string¿¿'?'¿¿{"start":{"line":74,"column":37},"end":{"line":74,"column":40}}¿¿Literal
454¿VariableDeclarator¿¿v59¿¿¿¿¿VariableDeclarator
455¿UnaryExpression¿-¿¿¿¿{"start":{"line":74,"column":46},"end":{"line":74,"column":48}}¿¿UnaryExpression
456¿Literal¿number¿¿1¿¿{"start":{"line":74,"column":47},"end":{"line":74,"column":48}}¿¿Literal
457¿VariableDeclarator¿¿v60¿¿¿¿¿VariableDeclarator
458¿BinaryExpression¿===¿¿¿¿{"start":{"line":74,"column":27},"end":{"line":74,"column":48}}¿¿BinaryExpression
459¿Identifier¿¿v58¿¿¿¿¿Identifier
460¿Identifier¿¿v59¿¿¿¿¿Identifier
461¿ReturnStatement¿¿¿¿¿{"start":{"line":74,"column":20},"end":{"line":74,"column":49}}¿¿ReturnStatement
462¿Identifier¿¿v60¿¿¿¿¿Identifier
463¿BlockStatement¿¿¿¿¿{"start":{"line":73,"column":76},"end":{"line":75,"column":17}}¿¿BlockStatement
464¿VariableDeclarator¿¿v62¿¿¿¿¿VariableDeclarator
465¿CallExpression¿¿¿¿¿{"start":{"line":73,"column":30},"end":{"line":75,"column":18}}¿¿CallExpression
466¿MemberExpression¿¿¿¿¿{"start":{"line":73,"column":30},"end":{"line":73,"column":64}}¿¿MemberExpression
467¿Identifier¿¿v57¿¿¿¿¿Identifier
468¿Identifier¿¿filter¿¿¿{"start":{"line":73,"column":58},"end":{"line":73,"column":64}}¿¿Identifier
469¿Identifier¿¿v61¿¿¿¿¿Identifier
470¿VariableDeclarator¿¿v75¿¿¿¿¿VariableDeclarator
471¿FunctionExpression¿¿anon¿¿¿{"start":{"line":75,"column":23},"end":{"line":83,"column":17}}¿¿FunctionExpression
472¿Identifier¿¿line¿¿¿{"start":{"line":75,"column":32},"end":{"line":75,"column":36}}¿¿Identifier
473¿VariableDeclarator¿¿v63¿¿¿¿¿VariableDeclarator
474¿CallExpression¿¿¿¿¿{"start":{"line":76,"column":31},"end":{"line":76,"column":50}}¿¿CallExpression
475¿MemberExpression¿¿¿¿¿{"start":{"line":76,"column":31},"end":{"line":76,"column":41}}¿¿MemberExpression
476¿Identifier¿¿line¿¿¿{"start":{"line":76,"column":31},"end":{"line":76,"column":35}}¿¿Identifier
477¿Identifier¿¿match¿¿¿{"start":{"line":76,"column":36},"end":{"line":76,"column":41}}¿¿Identifier
478¿Literal¿object¿¿/'.*?'/¿¿{"start":{"line":76,"column":42},"end":{"line":76,"column":49}}¿¿Literal
479¿VariableDeclarator¿¿v64¿¿¿¿¿VariableDeclarator
480¿MemberExpression¿computed¿¿¿¿{"start":{"line":76,"column":31},"end":{"line":76,"column":53}}¿¿MemberExpression
481¿Identifier¿¿v63¿¿¿¿¿Identifier
482¿Literal¿number¿¿0¿¿{"start":{"line":76,"column":51},"end":{"line":76,"column":52}}¿¿Literal
483¿VariableDeclarator¿¿name¿¿¿{"start":{"line":76,"column":24},"end":{"line":76,"column":59}}¿¿VariableDeclarator
484¿LogicalExpression¿||¿¿¿¿{"start":{"line":76,"column":31},"end":{"line":76,"column":59}}¿¿LogicalExpression
485¿Identifier¿¿v64¿¿¿¿¿Identifier
486¿Literal¿string¿¿''¿¿{"start":{"line":76,"column":57},"end":{"line":76,"column":59}}¿¿Literal
487¿VariableDeclarator¿¿v65¿¿¿¿¿VariableDeclarator
488¿CallExpression¿¿¿¿¿{"start":{"line":77,"column":31},"end":{"line":77,"column":50}}¿¿CallExpression
489¿MemberExpression¿¿¿¿¿{"start":{"line":77,"column":31},"end":{"line":77,"column":41}}¿¿MemberExpression
490¿Identifier¿¿line¿¿¿{"start":{"line":77,"column":31},"end":{"line":77,"column":35}}¿¿Identifier
491¿Identifier¿¿match¿¿¿{"start":{"line":77,"column":36},"end":{"line":77,"column":41}}¿¿Identifier
492¿Literal¿object¿¿/>.*?</¿¿{"start":{"line":77,"column":42},"end":{"line":77,"column":49}}¿¿Literal
493¿VariableDeclarator¿¿v66¿¿¿¿¿VariableDeclarator
494¿MemberExpression¿computed¿¿¿¿{"start":{"line":77,"column":31},"end":{"line":77,"column":53}}¿¿MemberExpression
495¿Identifier¿¿v65¿¿¿¿¿Identifier
496¿Literal¿number¿¿0¿¿{"start":{"line":77,"column":51},"end":{"line":77,"column":52}}¿¿Literal
497¿VariableDeclarator¿¿file¿¿¿{"start":{"line":77,"column":24},"end":{"line":77,"column":59}}¿¿VariableDeclarator
498¿LogicalExpression¿||¿¿¿¿{"start":{"line":77,"column":31},"end":{"line":77,"column":59}}¿¿LogicalExpression
499¿Identifier¿¿v66¿¿¿¿¿Identifier
500¿Literal¿string¿¿''¿¿{"start":{"line":77,"column":57},"end":{"line":77,"column":59}}¿¿Literal
501¿VariableDeclarator¿¿v67¿¿¿¿¿VariableDeclarator
502¿MemberExpression¿¿¿¿¿{"start":{"line":79,"column":48},"end":{"line":79,"column":59}}¿¿MemberExpression
503¿Identifier¿¿name¿¿¿{"start":{"line":79,"column":48},"end":{"line":79,"column":52}}¿¿Identifier
504¿Identifier¿¿length¿¿¿{"start":{"line":79,"column":53},"end":{"line":79,"column":59}}¿¿Identifier
505¿VariableDeclarator¿¿v68¿¿¿¿¿VariableDeclarator
506¿BinaryExpression¿-¿¿¿¿{"start":{"line":79,"column":48},"end":{"line":79,"column":61}}¿¿BinaryExpression
507¿Identifier¿¿v67¿¿¿¿¿Identifier
508¿Literal¿number¿¿1¿¿{"start":{"line":79,"column":60},"end":{"line":79,"column":61}}¿¿Literal
509¿VariableDeclarator¿¿v69¿¿¿¿¿VariableDeclarator
510¿CallExpression¿¿¿¿¿{"start":{"line":79,"column":30},"end":{"line":79,"column":62}}¿¿CallExpression
511¿MemberExpression¿¿¿¿¿{"start":{"line":79,"column":30},"end":{"line":79,"column":44}}¿¿MemberExpression
512¿Identifier¿¿name¿¿¿{"start":{"line":79,"column":30},"end":{"line":79,"column":34}}¿¿Identifier
513¿Identifier¿¿substring¿¿¿{"start":{"line":79,"column":35},"end":{"line":79,"column":44}}¿¿Identifier
514¿Literal¿number¿¿1¿¿{"start":{"line":79,"column":45},"end":{"line":79,"column":46}}¿¿Literal
515¿Identifier¿¿v68¿¿¿¿¿Identifier
516¿VariableDeclarator¿¿v70¿¿¿¿¿VariableDeclarator
517¿MemberExpression¿¿¿¿¿{"start":{"line":81,"column":46},"end":{"line":81,"column":57}}¿¿MemberExpression
518¿Identifier¿¿file¿¿¿{"start":{"line":81,"column":46},"end":{"line":81,"column":50}}¿¿Identifier
519¿Identifier¿¿length¿¿¿{"start":{"line":81,"column":51},"end":{"line":81,"column":57}}¿¿Identifier
520¿VariableDeclarator¿¿v71¿¿¿¿¿VariableDeclarator
521¿BinaryExpression¿-¿¿¿¿{"start":{"line":81,"column":46},"end":{"line":81,"column":59}}¿¿BinaryExpression
522¿Identifier¿¿v70¿¿¿¿¿Identifier
523¿Literal¿number¿¿1¿¿{"start":{"line":81,"column":58},"end":{"line":81,"column":59}}¿¿Literal
524¿VariableDeclarator¿¿v72¿¿¿¿¿VariableDeclarator
525¿CallExpression¿¿¿¿¿{"start":{"line":81,"column":28},"end":{"line":81,"column":60}}¿¿CallExpression
526¿MemberExpression¿¿¿¿¿{"start":{"line":81,"column":28},"end":{"line":81,"column":42}}¿¿MemberExpression
527¿Identifier¿¿file¿¿¿{"start":{"line":81,"column":28},"end":{"line":81,"column":32}}¿¿Identifier
528¿Identifier¿¿substring¿¿¿{"start":{"line":81,"column":33},"end":{"line":81,"column":42}}¿¿Identifier
529¿Literal¿number¿¿1¿¿{"start":{"line":81,"column":43},"end":{"line":81,"column":44}}¿¿Literal
530¿Identifier¿¿v71¿¿¿¿¿Identifier
531¿VariableDeclarator¿¿v73¿¿¿¿¿VariableDeclarator
